[extract] year=2024 page=431 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 432, 'limit': 1000}
[extract] year=2024 page=432 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 433, 'limit': 1000}
[extract] year=2024 page=433 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 434, 'limit': 1000}
[extract] year=2024 page=434 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 435, 'limit': 1000}
[extract] year=2024 page=435 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 436, 'limit': 1000}
[extract] year=2024 page=436 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 437, 'limit': 1000}
[extract] year=2024 page=437 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 438, 'limit': 1000}
[extract] year=2024 page=438 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 439, 'limit': 1000}
[extract] year=2024 page=439 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 440, 'limit': 1000}
[extract] year=2024 page=440 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 441, 'limit': 1000}
[extract] year=2024 page=441 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 442, 'limit': 1000}
[extract] year=2024 page=442 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 443, 'limit': 1000}
[extract] year=2024 page=443 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 444, 'limit': 1000}
[extract] year=2024 page=444 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 445, 'limit': 1000}
[extract] year=2024 page=445 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 446, 'limit': 1000}
[extract] year=2024 page=446 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 447, 'limit': 1000}
[extract] year=2024 page=447 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 448, 'limit': 1000}
[extract] year=2024 page=448 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 449, 'limit': 1000}
[extract] year=2024 page=449 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 450, 'limit': 1000}
[extract] year=2024 page=450 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 451, 'limit': 1000}
[extract] year=2024 page=451 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 452, 'limit': 1000}
[extract] year=2024 page=452 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 453, 'limit': 1000}
[extract] year=2024 page=453 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 454, 'limit': 1000}
[extract] year=2024 page=454 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 455, 'limit': 1000}
[extract] year=2024 page=455 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 456, 'limit': 1000}
[extract] year=2024 page=456 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 457, 'limit': 1000}
[extract] year=2024 page=457 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 458, 'limit': 1000}
[extract] year=2024 page=458 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 459, 'limit': 1000}
[extract] year=2024 page=459 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 460, 'limit': 1000}
[extract] year=2024 page=460 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 461, 'limit': 1000}
[extract] year=2024 page=461 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 462, 'limit': 1000}
[extract] year=2024 page=462 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 463, 'limit': 1000}
[extract] year=2024 page=463 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 464, 'limit': 1000}
[extract] year=2024 page=464 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 465, 'limit': 1000}
[extract] year=2024 page=465 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 466, 'limit': 1000}
[extract] year=2024 page=466 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 467, 'limit': 1000}
[extract] year=2024 page=467 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 468, 'limit': 1000}
[extract] year=2024 page=468 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 469, 'limit': 1000}
[extract] year=2024 page=469 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 470, 'limit': 1000}
[extract] year=2024 page=470 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 471, 'limit': 1000}
[extract] year=2024 page=471 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 472, 'limit': 1000}
[extract] year=2024 page=472 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 473, 'limit': 1000}
[extract] year=2024 page=473 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 474, 'limit': 1000}
[extract] year=2024 page=474 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 475, 'limit': 1000}
[extract] year=2024 page=475 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 476, 'limit': 1000}
[extract] year=2024 page=476 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 477, 'limit': 1000}
[extract] year=2024 page=477 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 478, 'limit': 1000}
[extract] year=2024 page=478 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 479, 'limit': 1000}
[extract] year=2024 page=479 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 480, 'limit': 1000}
[extract] year=2024 page=480 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 481, 'limit': 1000}
[extract] year=2024 page=481 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 482, 'limit': 1000}
[extract] year=2024 page=482 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 483, 'limit': 1000}
[extract] year=2024 page=483 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 484, 'limit': 1000}
[extract] year=2024 page=484 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 485, 'limit': 1000}
[extract] year=2024 page=485 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 486, 'limit': 1000}
[extract] year=2024 page=486 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 487, 'limit': 1000}
[extract] year=2024 page=487 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 488, 'limit': 1000}
[extract] year=2024 page=488 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 489, 'limit': 1000}
[extract] year=2024 page=489 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 490, 'limit': 1000}
[extract] year=2024 page=490 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 491, 'limit': 1000}
[extract] year=2024 page=491 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 492, 'limit': 1000}
[extract] year=2024 page=492 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 493, 'limit': 1000}
[extract] year=2024 page=493 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 494, 'limit': 1000}
[extract] year=2024 page=494 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 495, 'limit': 1000}
[extract] year=2024 page=495 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 496, 'limit': 1000}
[extract] year=2024 page=496 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 497, 'limit': 1000}
[extract] year=2024 page=497 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 498, 'limit': 1000}
[extract] year=2024 page=498 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 499, 'limit': 1000}
[extract] year=2024 page=499 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 500, 'limit': 1000}
[extract] year=2024 page=500 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 501, 'limit': 1000}
[extract] year=2024 page=501 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 502, 'limit': 1000}
[extract] year=2024 page=502 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 503, 'limit': 1000}
[extract] year=2024 page=503 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 504, 'limit': 1000}
[extract] year=2024 page=504 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 505, 'limit': 1000}
[extract] year=2024 page=505 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 506, 'limit': 1000}
[extract] year=2024 page=506 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 507, 'limit': 1000}
[extract] year=2024 page=507 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 508, 'limit': 1000}
[extract] year=2024 page=508 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 509, 'limit': 1000}
[extract] year=2024 page=509 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 510, 'limit': 1000}
[extract] year=2024 page=510 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 511, 'limit': 1000}
[extract] year=2024 page=511 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 512, 'limit': 1000}
[extract] year=2024 page=512 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 513, 'limit': 1000}
[extract] year=2024 page=513 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 514, 'limit': 1000}
[extract] year=2024 page=514 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 515, 'limit': 1000}
[extract] year=2024 page=515 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 516, 'limit': 1000}
[extract] year=2024 page=516 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 517, 'limit': 1000}
[extract] year=2024 page=517 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 518, 'limit': 1000}
[extract] year=2024 page=518 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 519, 'limit': 1000}
[extract] year=2024 page=519 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 520, 'limit': 1000}
[extract] year=2024 page=520 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 521, 'limit': 1000}
[extract] year=2024 page=521 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 522, 'limit': 1000}
[extract] year=2024 page=522 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 523, 'limit': 1000}
[extract] year=2024 page=523 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 524, 'limit': 1000}
[extract] year=2024 page=524 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 525, 'limit': 1000}
[extract] year=2024 page=525 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 526, 'limit': 1000}
[extract] year=2024 page=526 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 527, 'limit': 1000}
[extract] year=2024 page=527 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 528, 'limit': 1000}
[extract] year=2024 page=528 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 529, 'limit': 1000}
[extract] year=2024 page=529 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 530, 'limit': 1000}
[extract] year=2024 page=530 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 531, 'limit': 1000}
[extract] year=2024 page=531 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 532, 'limit': 1000}
[extract] year=2024 page=532 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 533, 'limit': 1000}
[extract] year=2024 page=533 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 534, 'limit': 1000}
[extract] year=2024 page=534 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 535, 'limit': 1000}
[extract] year=2024 page=535 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 536, 'limit': 1000}
[extract] year=2024 page=536 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 537, 'limit': 1000}
[extract] year=2024 page=537 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 538, 'limit': 1000}
[extract] year=2024 page=538 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 539, 'limit': 1000}
[extract] year=2024 page=539 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 540, 'limit': 1000}
[extract] year=2024 page=540 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 541, 'limit': 1000}
[extract] year=2024 page=541 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 542, 'limit': 1000}
[extract] year=2024 page=542 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 543, 'limit': 1000}
[extract] year=2024 page=543 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 544, 'limit': 1000}
[extract] year=2024 page=544 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 545, 'limit': 1000}
[extract] year=2024 page=545 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 546, 'limit': 1000}
[extract] year=2024 page=546 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 547, 'limit': 1000}
[extract] year=2024 page=547 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 548, 'limit': 1000}
[extract] year=2024 page=548 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 549, 'limit': 1000}
[extract] year=2024 page=549 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 550, 'limit': 1000}
[extract] year=2024 page=550 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 551, 'limit': 1000}
[extract] year=2024 page=551 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 552, 'limit': 1000}
[extract] year=2024 page=552 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 553, 'limit': 1000}
[extract] year=2024 page=553 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 554, 'limit': 1000}
[extract] year=2024 page=554 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 555, 'limit': 1000}
[extract] year=2024 page=555 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 556, 'limit': 1000}
[extract] year=2024 page=556 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 557, 'limit': 1000}
[extract] year=2024 page=557 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 558, 'limit': 1000}
[extract] year=2024 page=558 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 559, 'limit': 1000}
[extract] year=2024 page=559 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 560, 'limit': 1000}
[extract] year=2024 page=560 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 561, 'limit': 1000}
[extract] year=2024 page=561 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 562, 'limit': 1000}
[extract] year=2024 page=562 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 563, 'limit': 1000}
[extract] year=2024 page=563 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 564, 'limit': 1000}
[extract] year=2024 page=564 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 565, 'limit': 1000}
[extract] year=2024 page=565 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 566, 'limit': 1000}
[extract] year=2024 page=566 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 567, 'limit': 1000}
[extract] year=2024 page=567 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 568, 'limit': 1000}
[extract] year=2024 page=568 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 569, 'limit': 1000}
[extract] year=2024 page=569 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 570, 'limit': 1000}
[extract] year=2024 page=570 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 571, 'limit': 1000}
[extract] year=2024 page=571 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 572, 'limit': 1000}
[extract] year=2024 page=572 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 573, 'limit': 1000}
[extract] year=2024 page=573 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 574, 'limit': 1000}
[extract] year=2024 page=574 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 575, 'limit': 1000}
[extract] year=2024 page=575 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 576, 'limit': 1000}
[extract] year=2024 page=576 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 577, 'limit': 1000}
[extract] year=2024 page=577 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 578, 'limit': 1000}
[extract] year=2024 page=578 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 579, 'limit': 1000}
[extract] year=2024 page=579 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 580, 'limit': 1000}
[extract] year=2024 page=580 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 581, 'limit': 1000}
[extract] year=2024 page=581 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 582, 'limit': 1000}
[extract] year=2024 page=582 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 583, 'limit': 1000}
[extract] year=2024 page=583 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 584, 'limit': 1000}
[extract] year=2024 page=584 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 585, 'limit': 1000}
[extract] year=2024 page=585 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 586, 'limit': 1000}
[extract] year=2024 page=586 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 587, 'limit': 1000}
[extract] year=2024 page=587 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 588, 'limit': 1000}
[extract] year=2024 page=588 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 589, 'limit': 1000}
[extract] year=2024 page=589 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 590, 'limit': 1000}
[extract] year=2024 page=590 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 591, 'limit': 1000}
[extract] year=2024 page=591 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 592, 'limit': 1000}
[extract] year=2024 page=592 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 593, 'limit': 1000}
[extract] year=2024 page=593 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 594, 'limit': 1000}
[extract] year=2024 page=594 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 595, 'limit': 1000}
[extract] year=2024 page=595 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 596, 'limit': 1000}
[extract] year=2024 page=596 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 597, 'limit': 1000}
[extract] year=2024 page=597 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 598, 'limit': 1000}
[extract] year=2024 page=598 records=1,000
[extract] GET https://apidadosabertos.saude.gov.br/vacinacao/doses-aplicadas-pni-2024 | {'offset': 599, 'limit': 1000}
[extract] year=2024 page=599 records=1,000
